Order Date,Ship Mode,Customer Name,Segment,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2015/12/19,First Class,Alex Grayson,Consumer,Charlotte,North Carolina,Office Supplies,Art,Newell 310,12.672,9,0.2,1.4256
2012/11/21,Standard Class,Steve Carroll,Home Office,San Francisco,California,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,0,3.0268
2012/11/21,Standard Class,Steve Carroll,Home Office,San Francisco,California,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,1,0,28.497
2013/9/24,Second Class,Carlos Meador,Consumer,Tucson,Arizona,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12,2,0.2,13.17
2015/8/21,Standard Class,Kean Thornton,Consumer,Los Angeles,California,Office Supplies,Paper,Xerox 203,25.92,4,0,12.4416
2013/12/19,Standard Class,Eileen Kiefer,Home Office,Chicago,Illinois,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,25.488,2,0.2,4.779
2013/5/31,Second Class,Carl Weiss,Home Office,Long Beach,New York,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6,0,0.3024
2013/6/18,Standard Class,Keith Herrera,Consumer,Arlington,Virginia,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,0,19.4688
2013/6/18,Standard Class,Keith Herrera,Consumer,Arlington,Virginia,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04,2,0,58.5052
2013/6/18,Standard Class,Keith Herrera,Consumer,Arlington,Virginia,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6,2,0,16.608
2013/6/18,Standard Class,Keith Herrera,Consumer,Arlington,Virginia,Technology,Phones,Cisco SPA301,467.97,3,0,140.391
2013/6/18,Standard Class,Keith Herrera,Consumer,Arlington,Virginia,Office Supplies,Binders,JM Magazine Binder,33.02,2,0,15.8496
2013/11/30,First Class,Ann Blume,Corporate,Jacksonville,North Carolina,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068
2013/12/21,Second Class,Adam Hart,Corporate,Columbus,Ohio,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.008,2,0.2,0.3384
2015/11/18,Standard Class,Clytie Kelty,Consumer,Charlotte,North Carolina,Office Supplies,Paper,Xerox 1938,268.24,7,0.2,93.884
2015/11/18,Standard Class,Clytie Kelty,Consumer,Little Rock,Arkansas,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16,5,0.2,107.79
2015/11/14,Second Class,Stefania Perrino,Corporate,Buffalo,New York,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0,12.208
2015/11/14,Second Class,Stefania Perrino,Corporate,Buffalo,New York,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95,3,0,30.99
2014/10/25,Standard Class,Jennifer Patt,Corporate,Houston,Texas,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,3,0.2,5.4432
2015/12/4,First Class,Clay Cheatham,Consumer,Plano,Texas,Office Supplies,Paper,Xerox 1998,10.368,2,0.2,3.6288
2013/2/3,Standard Class,Frank Olsen,Consumer,Noisy-le-Grand,Ile-de-France,Office Supplies,Storage,Staple envelope,74.52,9,0,35.0244
2015/11/13,Standard Class,Larry Blacks,Consumer,Tallahassee,Florida,Office Supplies,Paper,Xerox 1968,26.72,5,0.2,9.352
2014/8/2,Same Day,Thomas Seio,Corporate,Riverside,California,Technology,Phones,Apple iPhone 5,1039.728,2,0.2,90.9762
2014/8/2,Same Day,Thomas Seio,Corporate,Riverside,California,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,0,13.788
2014/11/26,Standard Class,Cindy Stewart,Consumer,Lancaster,Ohio,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.588,2,0.7,-304.392
2014/11/26,Standard Class,Cindy Stewart,Consumer,Lancaster,Ohio,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.985,5,0.7,-6599.978
2014/11/26,Standard Class,Cindy Stewart,Consumer,Lancaster,Ohio,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.976,3,0.2,11.9952
2014/4/14,First Class,Susan Pistek,Consumer,San Francisco,California,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,0,2.8764
2012/12/27,Standard Class,Cynthia Delaney,Home Office,Munster,Lower Saxony,Furniture,Bookcases,Staple holder,10.98,1,0,2.9646
2012/12/27,Standard Class,Cynthia Delaney,Home Office,Moreno Valley,California,Office Supplies,Fasteners,Staples,7.86,3,0,3.6156
2012/12/27,Standard Class,Cynthia Delaney,Home Office,Moreno Valley,California,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.8915
2012/12/27,Standard Class,Cynthia Delaney,Home Office,Moreno Valley,California,Office Supplies,Binders,GBC VeloBind Cover Sets,37.056,3,0.2,13.896
2014/4/19,Standard Class,Roy Französisch,Consumer,Chesapeake,Virginia,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,203.92,4,0,55.0584
2014/4/19,Standard Class,Roy Französisch,Consumer,Chesapeake,Virginia,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.56,4,0,7.9812
2013/3/8,Standard Class,Frank Olsen,Consumer,Chicago,Illinois,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3,0.8,-14.5656
2014/11/5,Second Class,Elpida Rittenbach,Corporate,Charlotte,North Carolina,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248,2,0.2,3.9592
2014/11/5,Second Class,Elpida Rittenbach,Corporate,Charlotte,North Carolina,Furniture,Tables,BPI Conference Tables,876.3,10,0.4,-292.1
2014/11/5,Second Class,Elpida Rittenbach,Corporate,Charlotte,North Carolina,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,-34.758
2012/11/29,Standard Class,Philip Brown,Consumer,New York City,New York,Office Supplies,Labels,Avery 485,25.06,2,0,11.7782
2014/5/18,First Class,Luke Weiss,Consumer,Chicago,Illinois,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89,1,0.8,-4.7685
2014/5/18,First Class,Luke Weiss,Consumer,Chicago,Illinois,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.896,3,0.2,2.4675
2014/5/18,First Class,Luke Weiss,Consumer,Chicago,Illinois,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.1736
2014/5/18,First Class,Luke Weiss,Consumer,Chicago,Illinois,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528,8,0.2,9.54
2015/9/20,Same Day,Frank Gastineau,Home Office,Philadelphia,Pennsylvania,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.842,3,0.7,-3.3894
2014/12/20,Standard Class,Barry Pond,Corporate,Chicago,Illinois,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8,5,0.8,-2.88
2015/10/13,First Class,Sung Pak,Corporate,Dallas,Texas,Technology,Accessories,Logitech Wireless Touch Keyboard K400,39.984,2,0.2,-1.4994
2013/7/12,Standard Class,Fred McMath,Consumer,Amarillo,Texas,Technology,Phones,Vtech CS6719,307.168,4,0.2,30.7168
2015/3/25,First Class,Harold Ryan,Corporate,New York City,New York,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",47.01,3,0,22.0947
2015/3/25,First Class,Harold Ryan,Corporate,New York City,New York,Technology,Phones,Samsung Galaxy S4 Mini,469.99,1,0,136.2971
2015/3/25,First Class,Harold Ryan,Corporate,New York City,New York,Furniture,Chairs,Global Deluxe Steno Chair,207.846,3,0.1,2.3094
2015/6/2,Standard Class,Barry Weirich,Consumer,Philadelphia,Pennsylvania,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.744,3,0.2,-77.1267
2012/3/24,Second Class,Maurice Satty,Consumer,Fresno,California,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,0,14.5728
2014/1/8,Standard Class,Vivek Sundaresam,Consumer,Raleigh,North Carolina,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",30.828,7,0.7,-24.6624
2014/1/8,Standard Class,Vivek Sundaresam,Consumer,Raleigh,North Carolina,Office Supplies,Art,Newell 319,47.616,3,0.2,5.952
2014/1/8,Standard Class,Vivek Sundaresam,Consumer,Raleigh,North Carolina,Technology,Phones,Avaya 5410 Digital phone,108.784,2,0.2,10.8784
2015/6/9,First Class,Maureen Gastineau,Home Office,Los Angeles,California,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666,2,0.15,140.9568
2015/6/9,First Class,Maureen Gastineau,Home Office,Los Angeles,California,Technology,Phones,Shocksock Galaxy S4 Armband,17.52,2,0.2,-3.504
2015/1/27,Standard Class,Caroline Jumper,Consumer,San Francisco,California,Office Supplies,Fasteners,Binder Clips by OIC,11.84,8,0,5.6832
2012/5/16,Standard Class,Pauline Webber,Corporate,Los Angeles,California,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5,0.2,17.466
2013/2/3,Standard Class,Pauline Webber,Corporate,Rome,New York,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",90.882,1,0.1,15.147
2015/11/1,Standard Class,Craig Yedwab,Corporate,Chicago,Illinois,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,508.768,4,0.2,38.1576
2015/11/1,Standard Class,Craig Yedwab,Corporate,Chicago,Illinois,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",9.912,3,0.2,3.2214
2013/4/26,Standard Class,Bart Watters,Corporate,San Diego,California,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,63.936,3,0.2,6.3936
2013/4/26,Standard Class,Bart Watters,Corporate,San Diego,California,Office Supplies,Art,Newell 345,59.52,3,0,15.4752
2013/4/26,Standard Class,Bart Watters,Corporate,San Diego,California,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,311.976,3,0.2,38.997
2013/4/26,Standard Class,Bart Watters,Corporate,San Diego,California,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3,0.2,17.6232
2014/5/10,Standard Class,Mick Brown,Consumer,Houston,Texas,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.136,2,0.2,1.9136
2013/1/24,Standard Class,Cyra Reiten,Home Office,West Palm Beach,Florida,Office Supplies,Art,Crayola Colored Pencils,13.12,5,0.2,2.132
2013/4/13,Second Class,Eugene Barchas,Consumer,Los Angeles,California,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.568,2,0.2,-15.098
2013/4/13,Second Class,Eugene Barchas,Consumer,Los Angeles,California,Technology,Phones,Polycom CX600 IP Phone VoIP phone,479.92,2,0.2,41.993
2013/9/25,Standard Class,Sally Hughsby,Corporate,Seattle,Washington,Furniture,Chairs,Global Super Steno Chair,307.136,4,0.2,-11.5176
2013/9/25,Standard Class,Sally Hughsby,Corporate,Seattle,Washington,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6,2,0,5.796
2013/9/25,Standard Class,Sally Hughsby,Corporate,Seattle,Washington,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0,57.5928
2014/7/18,Standard Class,Annie Thurman,Consumer,New York City,New York,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,0,13.788
2012/4/19,Second Class,Allen Goldenen,Consumer,Arlington,Virginia,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3,0,26.703
2012/4/19,Second Class,Allen Goldenen,Consumer,Arlington,Virginia,Office Supplies,Paper,Xerox 232,71.28,11,0,34.2144
2015/7/22,Standard Class,Gene McClure,Consumer,Pharr,Texas,Furniture,Tables,Hon 61000 Series Interactive Training Tables,124.404,4,0.3,-21.3264
2013/9/27,Standard Class,Jamie Kunitz,Consumer,Arlington,Virginia,Office Supplies,Paper,Xerox 1988,154.9,5,0,69.705
2013/9/27,Standard Class,Jamie Kunitz,Consumer,Arlington,Virginia,Technology,Phones,Cisco SPA301,1871.88,12,0,561.564
2014/2/27,Standard Class,Don Weiss,Consumer,Houston,Texas,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,2,0.6,-6.8816
2014/5/3,Standard Class,Adam Shillingsburg,Consumer,Irving,Texas,Office Supplies,Storage,Akro Stacking Bins,18.936,3,0.2,-3.7872
2014/5/3,Standard Class,Adam Shillingsburg,Consumer,Irving,Texas,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,3,0.2,-3.168
2014/5/3,Standard Class,Adam Shillingsburg,Consumer,Irving,Texas,Office Supplies,Labels,Avery 502,5.04,2,0.2,1.764
2012/12/9,Standard Class,Thomas Seio,Corporate,Chicago,Illinois,Office Supplies,Paper,Astroparche Fine Business Paper,8.448,2,0.2,2.9568
2012/12/9,Standard Class,Thomas Seio,Corporate,Chicago,Illinois,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20.388,2,0.8,-53.0088
2013/12/25,Standard Class,Sean Miller,Home Office,Los Angeles,California,Office Supplies,Paper,Xerox 1949,9.96,2,0,4.8804
2012/5/30,First Class,Laurel Workman,Corporate,New York City,New York,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2,0.2,8.9544
2012/5/30,First Class,Laurel Workman,Corporate,New York City,New York,Technology,Phones,Geemarc AmpliPOWER60,464,5,0,134.56
2012/5/30,First Class,Laurel Workman,Corporate,New York City,New York,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,235.95,3,0,77.8635
2012/5/30,First Class,Laurel Workman,Corporate,New York City,New York,Office Supplies,Paper,Xerox 1948,39.96,4,0,17.982
2013/10/12,Standard Class,Kelly Andreada,Consumer,Seattle,Washington,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9,2,0,3.401
2013/10/12,Standard Class,Kelly Andreada,Consumer,Seattle,Washington,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,2,0,0
2013/7/14,Second Class,Toby Gnade,Consumer,Mesa,Arizona,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736,3,0.2,-64.7748
2013/7/14,Second Class,Toby Gnade,Consumer,Mesa,Arizona,Office Supplies,Paper,Xerox 1899,18.496,4,0.2,6.7048
2013/7/14,Second Class,Toby Gnade,Consumer,Mesa,Arizona,Furniture,Chairs,SAFCO Arco Folding Chair,441.92,2,0.2,49.716
2013/7/14,Second Class,Toby Gnade,Consumer,Mesa,Arizona,Furniture,Bookcases,"Hon Metal Bookcases, Black",127.764,6,0.7,-191.646
2014/5/28,Standard Class,Lynn Smith,Consumer,Los Angeles,California,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,2,0,6.1548
2015/7/4,Standard Class,Michael Oakman,Consumer,Jacksonville,North Carolina,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24,2,0.2,-2.7
2015/9/26,Standard Class,Carol Adams,Corporate,Lakewood,Ohio,Office Supplies,Envelopes,Security-Tint Envelopes,24.448,4,0.2,8.8624
2014/10/4,Standard Class,Daniel Byrd,Home Office,Lake Forest,California,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2,0,2.9568
2014/10/4,Standard Class,Daniel Byrd,Home Office,Lake Forest,California,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,4,0.2,102.9528
2014/10/4,Standard Class,Daniel Byrd,Home Office,Lake Forest,California,Office Supplies,Paper,Xerox 1900,8.56,2,0,3.852
2014/10/4,Standard Class,Daniel Byrd,Home Office,Lake Forest,California,Office Supplies,Paper,Xerox 1891,97.82,2,0,45.9754
2013/3/12,Standard Class,Evan Bailliet,Consumer,Charlotte,North Carolina,Office Supplies,Labels,Avery 518,5.04,2,0.2,1.764
2014/11/30,Second Class,Daniel Raglin,Home Office,Aurora,Illinois,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176,4,0.6,-302.72
2014/6/15,Standard Class,Jim Sink,Corporate,Philadelphia,Pennsylvania,Furniture,Tables,Global Adaptabilities Conference Tables,337.176,2,0.4,-118.0116
2014/8/17,Standard Class,Jeremy Pistek,Consumer,Davis,California,Office Supplies,Paper,Xerox 1931,32.4,5,0,15.552
2015/7/24,Standard Class,Nathan Mautz,Home Office,New York City,New York,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,13.92,3,0.2,4.35
2013/11/7,Standard Class,Doug O'Connell,Consumer,Houston,Texas,Office Supplies,Paper,Xerox 1886,76.64,2,0.2,26.824
2013/10/15,Standard Class,Lindsay Shagiari,Home Office,Dallas,Texas,Office Supplies,Binders,Staple envelope,4.464,1,0.2,1.674
2013/10/15,Standard Class,Lindsay Shagiari,Home Office,Dallas,Texas,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.96,10,0.8,-6.93
2014/7/31,First Class,Rob Williams,Corporate,San Francisco,California,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0,178.91
2014/12/4,Standard Class,Roger Demir,Consumer,Morgan Hill,California,Furniture,Tables,Hon 4060 Series Tables,268.704,3,0.2,6.7176
2014/12/4,Standard Class,Roger Demir,Consumer,Morgan Hill,California,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,8,0,5.9184
2014/12/4,Standard Class,Roger Demir,Consumer,Morgan Hill,California,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3,0,7.308
2014/12/4,Standard Class,Roger Demir,Consumer,Morgan Hill,California,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.098
2014/4/29,Second Class,Rob Beeghly,Consumer,Saint Charles,Illinois,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344,2,0.6,-31.8612
2015/8/26,First Class,Joe Elijah,Consumer,Cleveland,Ohio,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.696,2,0.2,1.9272
2015/6/18,Standard Class,Steven Roelle,Home Office,New York City,New York,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,5,0,1668.205
2015/6/18,Standard Class,Steven Roelle,Home Office,New York City,New York,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0,8.1072
2013/11/20,Standard Class,Phillina Ober,Home Office,Philadelphia,Pennsylvania,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372,4,0.3,-93.4724
2015/9/5,Second Class,Julie Kriz,Home Office,Garland,Texas,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.384,1,0.2,3.798
2013/7/4,Second Class,Julie Prescott,Home Office,San Diego,California,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.848,2,0.2,7.4256
2015/9/25,Standard Class,Paul Prost,Home Office,Hollywood,Florida,Technology,Phones,Vtech CS6719,383.96,5,0.2,38.396
2015/9/25,Standard Class,Paul Prost,Home Office,Hollywood,Florida,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57,3,0.7,-11.418
2014/8/14,First Class,Roy Französisch,Consumer,Springfield,Virginia,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32,4,0,10.7136
2014/8/14,First Class,Roy Französisch,Consumer,Springfield,Virginia,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6,7,0,51.8
2015/11/21,Second Class,Katharine Harms,Corporate,New York City,New York,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97,3,0,1.3365
2015/11/21,Second Class,Katharine Harms,Corporate,New York City,New York,Technology,Phones,Apple iPhone 5S,569.99,1,0,170.997
2015/11/21,Second Class,Katharine Harms,Corporate,New York City,New York,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,50.97,3,0,9.1746
2015/7/26,First Class,Evan Minnotte,Home Office,Dallas,Texas,Furniture,Tables,Safco Drafting Table,298.116,6,0.3,-4.2588
2014/3/26,Second Class,Damala Kotsonis,Corporate,New York City,New York,Office Supplies,Art,Newell 319,59.52,3,0,17.856
2015/8/18,Standard Class,Rick Wilson,Corporate,Brentwood,California,Office Supplies,Appliances,Staple envelope,23.36,2,0,11.68
2015/8/18,Standard Class,Rick Wilson,Corporate,Brentwood,California,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997
2015/8/18,Standard Class,Rick Wilson,Corporate,Brentwood,California,Office Supplies,Paper,Xerox 1962,8.56,2,0,3.852
